Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,16/02/2018 01:48:18,4986,2,0,0,0,0,0,0,0,0,0,0,0,0,401.1231448,4986,0,4986,4986,4986,4986,0,4986,4986,0,0,0,0,0,0,0,0,0,64,0,401.1231448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,5190,2,0,0,0,0,0,0,0,0,0,0,0,0,385.3564547,5190,0,5190,5190,5190,5190,0,5190,5190,0,0,0,0,0,0,0,0,0,64,0,385.3564547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,5397,2,0,0,0,0,0,0,0,0,0,0,0,0,370.5762461,5397,0,5397,5397,5397,5397,0,5397,5397,0,0,0,0,0,0,0,0,0,64,0,370.5762461,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6127,2,0,0,0,0,0,0,0,0,0,0,0,0,326.4240248,6127,0,6127,6127,6127,6127,0,6127,6127,0,0,0,0,0,0,0,0,0,64,0,326.4240248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6341,2,0,0,0,0,0,0,0,0,0,0,0,0,315.4076644,6341,0,6341,6341,6341,6341,0,6341,6341,0,0,0,0,0,0,0,0,0,64,0,315.4076644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6345,2,0,0,0,0,0,0,0,0,0,0,0,0,315.2088258,6345,0,6345,6345,6345,6345,0,6345,6345,0,0,0,0,0,0,0,0,0,64,0,315.2088258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,6549,2,0,0,0,0,0,0,0,0,0,0,0,0,305.3901359,6549,0,6549,6549,6549,6549,0,6549,6549,0,0,0,0,0,0,0,0,0,64,0,305.3901359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,7367,2,0,0,0,0,0,0,0,0,0,0,0,0,271.4809285,7367,0,7367,7367,7367,7367,0,7367,7367,0,0,0,0,0,0,0,0,0,64,0,271.4809285,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,7852,2,0,0,0,0,0,0,0,0,0,0,0,0,254.7121752,7852,0,7852,7852,7852,7852,0,7852,7852,0,0,0,0,0,0,0,0,0,64,0,254.7121752,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,7797,2,0,0,0,0,0,0,0,0,0,0,0,0,256.5089137,7797,0,7797,7797,7797,7797,0,7797,7797,0,0,0,0,0,0,0,0,0,64,0,256.5089137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:48:18,8488,2,0,0,0,0,0,0,0,0,0,0,0,0,235.6267672,8488,0,8488,8488,8488,8488,0,8488,8488,0,0,0,0,0,0,0,0,0,64,0,235.6267672,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
